transaction_id,customer_id,date,amount,method,status,note
2Z1U25RMAUTH,C101628,2017-08-04,498.06,ideal,chargeback,chargeback - disputed
IZEJW568H91U,C100652,04.08.2019,"EUR 432,87",card,failed,partial
HULVOY7VXAXN,C91849,06-04-2020,313.05,bank_transfer,success,auto-retry
L569L8I5WURB,C101104,29.01.2019,473.22,ideal,refunded,
ZFBMWW80PPHV,C102169,21/02/2019,505.84,ideal,chargeback,partial
BXBK1F7FYZY8,C100840,05-Feb-2021,405.99,card,refunded,
A8VUGLBUO9T5,C100187,10-Sep-2025,381.55,card,chargeback,ref: ABC123
5TJRYA893RTS,C101535,23-Jan-2025,666.78,ideal,Success,auto-retry
QEG51D0J2I8P,C100301,31/07/2025,128.73,credit,refunded,
N6XLE1D5C4TB,C100989,2018-01-16,134.31,BACS,pending,partial
OHK87SQJDEVK,C102198,09-11-2020,504.93,ideal,pending,
05SS2IAV4F29,C102063,03-19-2025,62.77,credit,failed,ref: ABC123
8BBKMRHEZ0NF,C101263,20250309,620.79,Card,refunded,
1AZ92MDRIZ59,C100226,01-Mar-2016,438.8,unknown,refunded,śpec!al
LLL5SRYR65H7,C101091,2022-05-14,389.16,credit,chargeback,ref: ABC123
MOWD1BVLH8BC,C100419,02-Dec-2024,866.48,credit,refunded,ref: ABC123
9GRCV795NLTO,C101940,23.08.2020,190.99,bank_transfer,refunded,śpec!al
08I13BN05849,C100241,2018-07-21,37.13,BACS,refunded,ref: ABC123
626M79WC4MR0,C100488,2018-08-07,121.01,cash,success,partial
W0ZREEGFMCRB,C101855,02-11-2018,736.65,ideal,chargeback,chargeback - disputed
C8S5Y1I3MV1G,C100735,18.09.2023,34.25,credit,pending,śpec!al
ZUXU54ESZD8E,C101893,2025-08-29,521.1,Card,Success,
7GKYDVRZAGFB,C101380,16/07/2023,222.25,ideal,success,auto-retry
507RRMMFOUZE,C100043,20.01.2024,139.0,Card,pending,
NMX4712EQEFA,C100074,27/03/2025,729.46,BACS,success,auto-retry
6TOPZ686R4V5,C100681,2020-03-31,101.01,cash,pending,
O0MKA9MGDCZU,C102068,23/03/2021,442.38,Card,success,śpec!al
GYGB0LPITZ5B,C101004,01-28-2023,534.97,credit,success,śpec!al
093W5E6QI0TV,C100413,01.09.2016,1083.87,ideal,failed,
K761JP06E05H,C100460,08-Dec-2025,399.05,bank_transfer,pending,śpec!al
046HLXHO6GOJ,C101911,2024-01-01,212.01,BACS,pending,chargeback - disputed
IOF3KRZIWGXA,C101129,11.11.2021,53.89,cash,success,
L95K8XOS8ZS9,C101367,01/07/2019,350.69,card,chargeback,ref: ABC123
VU2NBG0DA5FE,C101466,2017-01-22,140.56,Card,failed,auto-retry
TO2QNNG88XZG,C101391,20230711,139.11,card,pending,chargeback - disputed
1KWZUTMGSKXT,C101623,2021-08-23,666.05,card,success,śpec!al
A931PYMSNGKZ,C101404,20.11.2021,97.14,bank_transfer,success,auto-retry
C361O3KNQYKZ,C101658,2018-03-15,159.79,credit,Success,ref: ABC123
JKJBRI9N8EO1,C101961,20220213,241.35,cash,refunded,
EUXEUI3JCSGF,C102170,2022/10/10,583.98,credit,Success,śpec!al
XIU50N1H34Q1,C100515,20170205,427.77,ideal,failed,partial
45PSL1OH6UFO,C100186,13-Dec-2017,906.85,credit,chargeback,ref: ABC123
WV0TJ6UZ4KX9,C100188,08-21-2023,85.37,ideal,Success,auto-retry
3FKKB319FHYP,C100561,08-26-2016,424.15,unknown,Success,
Q47VER18U5JP,C100836,27/02/2025,"EUR 282,6",bank_transfer,success,ref: ABC123
AT3OP0XS4RFV,C100426,2021/12/02,37.68,unknown,pending,partial
9PY0Y4QM7757,C101704,15/03/2025,21.87,cash,pending,chargeback - disputed
3I14KB9INQJR,C101626,09-25-2020,"EUR 33,17",unknown,success,partial
ZRK4CY9V20ME,C101981,07-Jun-2018,235.26,credit,Success,śpec!al
IH5UX3YZS202,C100323,05/10/2017,170.85,unknown,refunded,chargeback - disputed
MWUIFRHXEQID,C100707,07-25-2024,173.12,ideal,Success,chargeback - disputed
8KYKICN8BZQY,C101012,03-18-2022,148.82,ideal,Success,śpec!al
Y9A146YAH56Y,C100927,11/11/2024,88.03,ideal,chargeback,
PMHUTVG5JJAS,C101220,05-26-2021,409.15,bank_transfer,success,chargeback - disputed
KC159CKMSJNP,C100026,20-Dec-2021,23.84,cash,failed,śpec!al
9NMG56K4FVTV,C102150,2019-12-19,411.51,cash,chargeback,ref: ABC123
LA4ZJYFGGVX2,C101520,13/07/2016,67.03,Card,pending,chargeback - disputed
L16JHY2TKT3U,C100650,20160911,990.44,card,failed,chargeback - disputed
RIMHLM5CH5YV,C100417,09-29-2024,496.49,BACS,success,śpec!al
RBDDMCYR1YWY,C101244,05.11.2025,355.0,unknown,success,partial
HV46SYG9KCPP,C100894,2022-02-04,150.56,cash,refunded,auto-retry
2I38BG3DVVQ0,C102023,2017-02-11,380.2,Card,failed,partial
BXQVTX634ZHZ,C100950,2016/11/08,1042.83,Card,refunded,
DJEYYI6GDRNA,C101895,04-12-2025,569.34,cash,refunded,auto-retry
SKZDF9TIG0XR,C101422,05-Dec-2024,499.96,unknown,chargeback,
C9C6Q4GFAVMU,C101521,2020-01-14,87.63,ideal,pending,ref: ABC123
53KTDONGJY5R,C101123,15.07.2025,401.88,BACS,success,auto-retry
N35KMIFPDW5T,C101073,07.06.2020,475.91,credit,pending,
OP3ZJC30XAXK,C101179,2025-05-20,83.91,credit,refunded,
F9AY2UCOY922,C101089,2025/09/14,349.18,cash,success,partial
J4N4S2FH4NL1,C100588,02-24-2017,614.94,credit,failed,chargeback - disputed
16SQR2MQCXWZ,C101051,15/01/2018,98.6,Card,chargeback,śpec!al
MWGFSIH1UNLX,C101979,04/09/2016,247.11,unknown,Success,śpec!al
D0H5BVLJZ29U,C100283,21/08/2018,982.84,BACS,refunded,ref: ABC123
ZUFBCS1BFCJT,C100823,14/08/2020,164.1,BACS,chargeback,ref: ABC123
9A3Y3LKDPRIE,C100941,2021-09-21,279.72,credit,Success,auto-retry
9AZD0XBKK05D,C100067,10-Aug-2021,501.63,unknown,pending,śpec!al
QVRTF3Y4FQES,C100040,06-17-2025,476.0,ideal,refunded,
KJABFG1DRATT,C101947,13-Oct-2017,425.71,cash,chargeback,chargeback - disputed
R9PXIB2KE8IV,C100415,22-May-2023,425.63,credit,refunded,partial
8HFTJBQV7MRX,C101124,15-Mar-2018,"EUR 903,63",unknown,refunded,auto-retry
2S2MK2XTI7YR,C101632,2019-07-07,146.92,bank_transfer,refunded,partial
7ZI073NARJXK,C101819,04.12.2024,80.57,cash,success,partial
8MELZVBEWTJB,C100319,09-Dec-2025,"EUR 85,41",Card,chargeback,
6PI0ZLVR8FTH,C101011,04/03/2023,318.28,credit,chargeback,chargeback - disputed
5VLLE32FCWDC,C100323,21/05/2018,259.21,credit,refunded,ref: ABC123
W0NI3HTGD9S2,C100463,11.12.2024,99.7,card,failed,partial
N01RPDBJB9LH,C101913,2016-03-01,227.62,ideal,failed,ref: ABC123
C52MOMFFDQ1I,C100157,05-19-2023,443.48,Card,success,auto-retry
I4WRA9HVO5QR,C101087,08/11/2019,1141.0,ideal,failed,śpec!al
LE5I79VQEIOO,C101946,20160523,1053.85,unknown,chargeback,auto-retry
R8CVI63JYPM7,C102064,2020-09-04,257.21,BACS,failed,partial
N0ESA1OFSGRY,C101841,2020/12/10,362.73,ideal,Success,ref: ABC123
W348LFE45C8K,C101536,14.04.2024,"EUR 478,34",ideal,success,ref: ABC123
ADVXI7M1JLR5,C100361,12.07.2025,383.58,cash,failed,partial
T1QENTIB99S8,C101710,09-Jan-2018,342.63,card,success,śpec!al
CSSB8Z2NZ3MJ,C101227,20200813,119.93,credit,Success,auto-retry
SLRMAEQ1G6UY,C100781,2019-08-30,194.8,credit,success,partial
2N4N9IKEEEAZ,C100990,2020/04/09,394.53,BACS,success,auto-retry
X2N48E52JKWY,C100747,01-10-2024,84.96,cash,failed,
ED9KX42ESB7G,C101674,11-15-2022,968.83,card,pending,partial
QOP9ZY2XIVNU,C100626,2017/01/18,512.99,ideal,success,partial
CYGNE6QEKF7Q,C101153,28-Jan-2019,76.95,credit,success,partial
N2RFJOTX4AXN,C100735,10-05-2025,32.98,card,failed,auto-retry
RMQ0Z0M2GLAL,C101415,2017/07/19,73.39,unknown,chargeback,ref: ABC123
Z2DRQW6CMB97,C101920,29/09/2016,463.53,card,success,ref: ABC123
89CJJBZPPEDW,C100521,2017/09/24,347.99,cash,refunded,partial
VZPVR27PECD9,C101630,2019-08-25,305.66,credit,refunded,
EV0EFUG3SY3K,C101375,2017/11/25,64.25,cash,Success,
V6P6XB5QF32S,C100353,20170604,"EUR 962,75",bank_transfer,Success,auto-retry
C58M2X5F8YCE,C101337,20171026,377.72,ideal,Success,śpec!al
PTG6XOJBCFUY,C100481,20240328,541.48,Card,chargeback,chargeback - disputed
VCI4EISTG9BM,C101007,20180827,55.92,cash,chargeback,śpec!al
3I9JB5A12O16,C101593,2022-02-28,1169.65,credit,Success,śpec!al
OEFK0WC4F3UN,C100095,20-Aug-2021,401.15,cash,Success,śpec!al
2CK62VBWYKKB,C101708,2022/12/25,342.06,bank_transfer,failed,
FPVVOXHD4K0J,C101105,2021-02-09,73.15,card,failed,śpec!al
4IHOENWAGOJ5,C101635,2024-04-18,209.36,credit,chargeback,chargeback - disputed
KW6M7O2RHCYW,C101929,2017-01-03,"EUR 373,42",Card,refunded,auto-retry
WDS8O2LIU706,C101194,03.04.2023,10.21,BACS,pending,partial
1YZN2U61M0T1,C101921,16.08.2018,20.4,ideal,Success,chargeback - disputed
5FY6MT6RH0Z5,C100159,03.08.2023,74.69,cash,success,
217LEOPFEVZ5,C101007,06-May-2024,61.05,credit,pending,partial
G16E28OCZW1F,C100077,2018-10-25,758.57,cash,success,śpec!al
2DQ8ZU7UJG1U,C100768,10-01-2022,314.44,unknown,success,auto-retry
OFKTSKWEM4C0,C102159,2018/08/18,565.96,cash,failed,ref: ABC123
JIQY42JZ8OKN,C100555,04-Nov-2023,31.8,bank_transfer,failed,partial
0YGCKVKAK61D,C100117,20/06/2025,214.26,cash,success,
VZDKH7VOFDOT,C100843,16-Dec-2025,548.68,Card,Success,ref: ABC123
C0SB2FXTBDY7,C102055,29-Oct-2016,509.59,ideal,pending,
KJMQYQ4KCP6E,C100198,2024/06/11,430.57,card,pending,
GV2SPMTKBS3G,C102164,20170718,484.35,card,success,chargeback - disputed
7ZRBKBO14CSE,C100187,10-06-2017,"EUR 381,55",ideal,pending,śpec!al
SVC0KA2HIFKJ,C101522,06-Aug-2023,383.18,unknown,success,chargeback - disputed
DUPRCC69KMTX,C102190,28-May-2023,145.79,unknown,chargeback,śpec!al
GI60C6II5WU5,C100458,27/08/2016,305.6,cash,refunded,
0IYW5WSVY09L,C100905,29/05/2017,1112.33,BACS,Success,chargeback - disputed
8VY6FK45DG2M,C101483,2021/10/14,390.19,bank_transfer,failed,chargeback - disputed
BZ88IYJ9OZGR,C100412,06-22-2017,287.12,card,chargeback,auto-retry
CDHXJQWYBN3K,C102014,22/09/2020,211.0,credit,pending,auto-retry
PXK6NX8YYNB2,C100724,28-Oct-2021,123.99,BACS,refunded,śpec!al
R63G7FZF19F3,C100227,13.09.2020,383.75,cash,failed,ref: ABC123
RPVPUW20T2X0,C100024,2019-06-28,523.99,BACS,failed,
TY2R4N7368UV,C101252,2019-12-27,274.0,Card,refunded,ref: ABC123
P0F11BMLVG20,C100961,28-Nov-2021,"EUR 507,7",credit,success,auto-retry
PQ9NH4GS41IE,C100537,09-30-2019,278.8,unknown,Success,
0ES6EOJA42QA,C100488,2025/07/22,126.11,card,refunded,auto-retry
EVOZ5X2U0NXY,C101495,2024-10-01,87.02,Card,chargeback,
ADBOV6MRREB7,C101590,20201022,319.26,ideal,failed,auto-retry
B4ZUDLX5K2QY,C100773,2024/08/08,137.99,BACS,pending,
EH4RB51MCSSD,C100104,12/09/2020,374.03,card,Success,
ZC7832JJ1M5Z,C101849,22-Jul-2018,529.36,card,Success,partial
4Z90OQ2MQ2D0,C101931,02-Aug-2017,49.37,bank_transfer,success,auto-retry
4DIZK6WJB8N9,C101976,2025-10-17,95.13,credit,refunded,chargeback - disputed
HP9NK6V4C36H,C102010,2017/09/25,545.9,bank_transfer,success,chargeback - disputed
70D6QC196IYK,C101431,20160329,66.04,credit,failed,
IINJPK2CKBGT,C101625,29-Apr-2016,344.85,bank_transfer,pending,partial
PYHAH8CROHFG,C100895,2023-05-09,"EUR 198,5",BACS,refunded,partial
0VGH2M5WY9PW,C101590,27-Feb-2018,509.58,unknown,success,partial
X57DA1L1BLXO,C101094,01-Mar-2018,323.92,credit,refunded,auto-retry
ZQI0R95G8SE3,C100942,26-Apr-2017,"EUR 256,81",Card,Success,śpec!al
VSV3XFZHVENR,C100412,01-15-2018,287.12,Card,Success,śpec!al
HJI9AD3EZUOI,C101735,2024/04/27,36.9,BACS,failed,ref: ABC123
J276698OZXR0,C102070,11/11/2022,410.18,BACS,success,
GV97D4JO09Z2,C100900,27-Apr-2018,77.83,credit,success,auto-retry
MC31AJE9JQF5,C101285,08-30-2019,339.02,ideal,chargeback,auto-retry
92KF3K1A4F0X,C100687,20200210,162.34,credit,refunded,chargeback - disputed
VUI45F3GLXSF,C100146,2019-03-13,"EUR 218,75",cash,refunded,chargeback - disputed
X283THD97K8N,C101296,06-24-2023,520.58,unknown,refunded,auto-retry
H12CD7A385GG,C100374,2019-01-12,303.89,cash,pending,ref: ABC123
GK8AO17VVKG1,C100548,20210422,294.94,ideal,pending,
A1MJ7ZAH5H1K,C101379,05-18-2024,486.82,card,chargeback,ref: ABC123
ONBRADV785PD,C101769,2020/06/27,732.99,card,pending,partial
8BTOB17RE01I,C100753,17/10/2019,377.59,cash,chargeback,auto-retry
W8D97BO599IF,C101423,24/01/2025,"EUR 176,39",credit,success,ref: ABC123
LSVOMRZ90KOZ,C101522,26-Aug-2018,506.69,BACS,success,ref: ABC123
JJAH57EVFISP,C100262,06/02/2018,648.8,credit,success,ref: ABC123
CNY6LZ6UE950,C100838,08/12/2018,"EUR 208,42",cash,success,chargeback - disputed
XA334NUDLVQO,C101936,02.12.2018,"EUR 44,96",cash,success,śpec!al
69QRTWR2CT0R,C100185,30.08.2023,174.68,bank_transfer,failed,
SVG11RVRDPJA,C100097,25.11.2017,419.28,BACS,failed,chargeback - disputed
3GT3LS34LG6R,C101841,20.12.2022,362.73,bank_transfer,refunded,partial
6MGG2XK5D18C,C101882,23.06.2024,279.29,bank_transfer,chargeback,ref: ABC123
5DO1ZK59AKS7,C101975,19.11.2017,339.28,bank_transfer,refunded,śpec!al
WF85UU034NCE,C101206,2025/01/30,414.35,ideal,pending,śpec!al
OXVNFASH1D4E,C101475,09-09-2017,323.54,Card,chargeback,auto-retry
WHIMCIYJ629G,C101837,2020-05-07,"EUR 358,48",cash,chargeback,partial
L0X5CSN0ZMPB,C102043,2022-08-25,280.85,ideal,success,ref: ABC123
6SAGL5FBDYQW,C100839,2021/06/09,482.92,cash,failed,partial
TBSGHXBGOF2V,C101258,2021/10/13,306.38,ideal,refunded,
LOEQ9FRZGS2D,C100945,20250610,1100.89,credit,refunded,partial
BOIMYTVSFLZ5,C101568,01-09-2023,524.54,BACS,refunded,chargeback - disputed
HGGQT2OJDMC4,C101892,03/02/2025,130.74,cash,chargeback,auto-retry
E0G98LKRK8XR,C102104,13-Jan-2020,541.05,BACS,Success,
4KVCUQSUWUSD,C100870,06-14-2021,33.32,credit,failed,śpec!al
LLM13WRDN05X,C101957,2025-04-21,"EUR 406,24",credit,Success,
XB1UV5587P68,C101668,2019-10-21,450.89,unknown,chargeback,chargeback - disputed
KDTLYQ8ITNOL,C101702,06.07.2023,1092.15,bank_transfer,pending,chargeback - disputed
4B5VPHZIO0WO,C101640,2016/07/25,39.21,unknown,Success,auto-retry
Q3WBCBP1USTS,C100394,2020-10-28,442.45,Card,pending,partial
MBFZP6KNTYCI,C101699,2021-09-02,287.09,unknown,failed,śpec!al
EUKUQHROINBQ,C101102,10-24-2020,250.4,credit,pending,auto-retry
ON3T27W90Q8J,C100418,07-18-2022,373.76,unknown,Success,chargeback - disputed
FP7MK4OTD1PD,C100154,15.09.2021,22.27,card,pending,auto-retry
NSJV4KI7GX4R,C100213,18.03.2019,494.29,cash,pending,auto-retry
PI9Z3QHLCGIZ,C101315,2023-07-07,507.43,card,Success,chargeback - disputed
TLBVZP4C8OMU,C100344,20241120,86.54,Card,chargeback,auto-retry
I8X9CVMEJT56,C100848,03/02/2016,"EUR 289,33",Card,success,auto-retry
6POGWHGTD1A0,C100939,02/06/2017,458.66,unknown,pending,śpec!al
YW6SJCZYKPZU,C100799,01-30-2019,480.42,credit,refunded,ref: ABC123
IBRIXOZ7Z3A8,C101202,20191229,569.71,BACS,refunded,śpec!al
DTK1A49117DG,C92340,06.08.2020,627.74,cash,Success,auto-retry
X1WTWQ9QV3CA,C100451,22-Jul-2024,543.42,Card,refunded,ref: ABC123
UDDMA5GFGV4X,C100478,20160828,59.01,card,failed,auto-retry
B1YYQCISB49D,C100541,2024/07/02,831.73,card,refunded,partial
D6Q6Q5RNCHCO,C101505,20230922,410.7,unknown,pending,auto-retry
2PB01S36D2UV,C101140,02-16-2017,"EUR 352,48",unknown,chargeback,auto-retry
OEY9WMYS4C3K,C101434,20201028,87.67,unknown,chargeback,chargeback - disputed
OTMLCJFP097C,C100605,2018/03/07,287.19,Card,refunded,chargeback - disputed
D48SN6IJ3QVV,C101306,2024-10-30,534.2,Card,failed,śpec!al
E2MM3ASFUIHY,C101194,2018/03/10,191.18,credit,success,chargeback - disputed
W5DOUHWXLCYZ,C100053,2019-02-18,40.07,unknown,chargeback,auto-retry
O3SDGU6SX82U,C100466,25.05.2019,276.89,BACS,refunded,auto-retry
S8MJO36NCQ79,C102134,21/05/2024,386.84,cash,failed,śpec!al
75QMDKZTNOMQ,C101365,15/02/2024,"EUR 341,57",card,Success,
EO10VG1UK8PC,C100110,13-Dec-2016,152.78,card,pending,śpec!al
4SR9DMGA7F4F,C100389,23/12/2019,685.45,cash,failed,partial
PIPBBV4ACNIJ,C90759,20231228,242.9,BACS,Success,partial
OGODY6GQ2FAF,C100050,03-Apr-2017,130.66,ideal,pending,partial
1ZJVUAC01V1G,C102028,2021-04-28,32.74,ideal,chargeback,chargeback - disputed
WPIHYXOY96AU,C101482,08-01-2025,311.87,credit,failed,śpec!al
NXCL5K5FDIGG,C101657,04-09-2023,439.65,ideal,success,ref: ABC123
FCHGVPESPD59,C101517,2024/06/25,279.27,unknown,refunded,ref: ABC123
08IXC9S4O8TP,C101000,20200119,224.23,card,success,śpec!al
VU2536YCXL05,C102053,2025/08/31,715.36,credit,success,chargeback - disputed
RL7PX1FEYHJH,C102110,03.08.2019,359.18,BACS,failed,partial
8NPPK6YD60X9,C101532,31/10/2019,829.11,bank_transfer,refunded,chargeback - disputed
WXI64O8FF6CQ,C102112,2022-10-19,233.24,BACS,Success,śpec!al
QEMX554EK622,C101720,02.12.2017,982.64,cash,refunded,
DQ48DVLYROAU,C91078,2022/08/22,357.98,Card,chargeback,partial
Q204L3EGDBYA,C101957,2024/06/22,573.34,Card,failed,ref: ABC123
LC9ED6JSAMND,C100206,01-23-2021,182.92,unknown,failed,ref: ABC123
XLSQMS6RN7SV,C101042,2024/07/30,585.13,Card,success,chargeback - disputed
7Y7B4VYX3UF0,C100996,22/05/2020,"EUR 44,0",bank_transfer,Success,ref: ABC123
CUK47NR3HUKV,C100104,20220409,374.03,bank_transfer,chargeback,auto-retry
EGWPSEF1KFOM,C101611,29/03/2016,674.0,bank_transfer,pending,chargeback - disputed
96DGG1S2TTLX,C101197,20220502,265.26,BACS,refunded,
GANOPV6OIPV1,C100338,20171206,900.72,cash,chargeback,chargeback - disputed
A5CVOJ3ZQPPV,C102094,2020/10/16,58.36,credit,Success,śpec!al
RKDN7E6Q1KGL,C100115,04-19-2023,162.69,Card,chargeback,auto-retry
SM8SWPEATJ9H,C100013,29-Jun-2018,87.95,bank_transfer,Success,auto-retry
FYS32DLZNMB9,C101308,20190925,409.06,credit,refunded,
95O84VDZOFYY,C101367,2025/01/29,366.6,unknown,Success,chargeback - disputed
TTI49ITN1301,C101292,2017/01/01,56.38,unknown,Success,chargeback - disputed
O6D9L5SRAQIZ,C101876,2019/08/08,297.64,BACS,success,
VXVF5SX7P8DQ,C100692,21.06.2023,245.7,Card,failed,auto-retry
S7B7LIAND9TA,C101160,20160617,642.58,cash,pending,ref: ABC123
OSMSH32LHW8Y,C102113,12-29-2022,"EUR 158,58",cash,Success,partial
MDC20YYZK2XB,C100405,05-24-2017,528.08,cash,chargeback,chargeback - disputed
HPZGSBMOUUOM,C101793,12-10-2019,475.17,bank_transfer,failed,chargeback - disputed
C5V4EOJL0G60,C102177,10-Apr-2025,598.93,credit,Success,ref: ABC123
7CB30DD9NT9N,C101708,25.05.2021,390.09,credit,refunded,chargeback - disputed
XKSPE2AZEX9I,C101550,07/11/2024,44.89,ideal,refunded,
D51PTKR75NBF,C101201,20240707,1078.2,cash,Success,partial
90B776Z6D5QD,C100465,2017/04/29,264.64,unknown,Success,ref: ABC123
5NIR7UNT7Y20,C100675,17.09.2021,141.95,bank_transfer,chargeback,auto-retry
SX0S48KKWHDP,C101114,01/07/2016,"EUR 518,32",bank_transfer,Success,auto-retry
ORB1KEJJE41A,C101692,29.11.2023,123.35,Card,refunded,partial
AL4KJM6JEW0D,C100402,01-Aug-2023,108.69,cash,success,
II63HTWPR0YL,C101661,30.03.2018,481.79,bank_transfer,failed,partial
92LT4HVC336I,C101255,2021-12-13,59.09,ideal,Success,partial
ZQ1WMREVNSI8,C100422,2021/10/24,610.53,bank_transfer,failed,partial
UJFC1TQCJZJP,C100608,2022/05/11,210.32,BACS,chargeback,auto-retry
S3R5D2TBACCR,C100484,2020-10-06,118.48,unknown,pending,auto-retry
PIBQV0J0MG7C,C100383,24.08.2019,307.71,credit,pending,partial
WDDGM4G3SQA2,C100077,2023/09/02,528.38,card,Success,chargeback - disputed
ZJUW07EC9GI2,C102139,2021/07/08,205.8,credit,chargeback,
QUBVSKOYWNVB,C100185,20250330,152.62,Card,success,auto-retry
FKGW5784HT3Z,C101148,2024-07-05,314.54,ideal,pending,śpec!al
SEJ53348AUAS,C100915,2018-08-30,"EUR 389,84",unknown,failed,ref: ABC123
ZXW6HFQA1VD4,C100593,13-Jun-2025,115.4,card,refunded,auto-retry
6WLN6QUUSGU6,C100457,20.01.2018,727.37,BACS,pending,śpec!al
M8DMZU4QAAY5,C101175,24-Jun-2020,249.41,credit,success,auto-retry
NJ52NL8CWK6J,C100873,06-20-2025,500.06,credit,failed,partial
ITJ6VBZCNW4P,C100437,14/01/2019,125.88,unknown,Success,auto-retry
2CMWQG2665HM,C100537,2017/02/08,338.46,bank_transfer,success,śpec!al
61A2MLTR3BOB,C100151,18/04/2017,451.91,cash,Success,
JJCH909BWUFA,C102032,16.12.2017,1074.57,BACS,chargeback,ref: ABC123
P2ZE9J5Y48D9,C102189,20240806,186.79,unknown,refunded,śpec!al
9NO0EERS3W78,C102084,11/10/2024,711.11,unknown,refunded,śpec!al
WYCJD0Z1ZLZP,C100746,2016/01/09,143.6,unknown,pending,ref: ABC123
3A4AAEDPC71C,C100664,2016/09/07,369.17,ideal,chargeback,auto-retry
LATIJ80H8SE5,C100124,06/06/2020,251.46,unknown,Success,śpec!al
28ZT1GVKNBJP,C101748,20250129,"EUR 435,93",Card,chargeback,śpec!al
4AH216FO2D12,C101100,11.03.2023,"EUR 102,63",card,Success,
BQYQ6RLBZHQY,C101879,09-06-2019,223.91,cash,failed,ref: ABC123
1MF2S37RCF0B,C100891,20210626,168.1,Card,failed,auto-retry
2YKN64DTNUJ1,C101520,2018-03-21,67.03,Card,failed,
ND3VESWX5EAA,C100256,09-24-2024,807.07,cash,chargeback,
F20NFAGRT2FU,C100281,10-20-2024,580.99,Card,success,śpec!al
8J06ZQGD5ILJ,C101389,10-16-2021,300.41,credit,chargeback,chargeback - disputed
NOQR138QTGYQ,C100273,2021/08/30,222.54,unknown,refunded,partial
B4ODBWWH1E60,C100754,20180412,493.5,Card,success,partial
ENOCP458N205,C100496,2022/07/28,1073.73,card,refunded,auto-retry
T6Y1M58NS64L,C100302,11-Apr-2025,118.39,card,pending,partial
KQYZ9YTSYMUX,C102173,2017-04-23,29.36,credit,failed,ref: ABC123
VJSFMW9FE7T7,C100967,2016-06-03,478.01,card,refunded,śpec!al
V05P6RVWTKK7,C101119,29/03/2017,195.45,Card,failed,auto-retry
HAZLHQQ0WSVK,C100598,20190617,235.38,unknown,success,śpec!al
CCIQS1Q1Z311,C101853,06/06/2025,96.52,Card,refunded,chargeback - disputed
KK1JMPFTK6S4,C101178,03-Jul-2024,369.99,ideal,pending,auto-retry
N53B6OJU958L,C100610,25/02/2019,365.4,Card,refunded,ref: ABC123
BYZPX2EB9RAP,C100032,20231213,608.27,unknown,refunded,ref: ABC123
90EP03472KO4,C100310,2019-06-16,489.08,bank_transfer,success,partial
LOTNOC6SGBHM,C101943,2023/06/20,40.92,BACS,chargeback,chargeback - disputed
HN68OYM66DT6,C100097,20210522,39.04,credit,pending,partial
WBAJW23AJNQY,C100197,2023-10-20,529.57,unknown,refunded,partial
5O8P3HE53FFD,C101659,31-Jul-2021,339.48,credit,chargeback,chargeback - disputed
Q0IRBDR646O9,C100782,2020-02-27,140.99,credit,chargeback,śpec!al
KC24D6OO3WPW,C101258,2022/10/10,527.51,cash,Success,śpec!al
37CQBMQZC9TD,C100628,02-Aug-2023,495.25,credit,pending,
A7YU418XMEQY,C101162,20220827,210.44,Card,success,partial
98J5A2C549PB,C100690,2020-07-09,331.42,Card,pending,ref: ABC123
15UCOZYK2FA4,C101326,28.02.2020,424.55,credit,Success,
IULVLGO9FW3C,C100811,2019-07-19,470.34,Card,Success,ref: ABC123
DDZXV4KV1BN9,C101561,05.04.2019,68.66,ideal,failed,śpec!al
YSFBYDVVBKLD,C101402,20221213,414.14,card,Success,ref: ABC123
6WYRQN07D1A5,C100980,04.12.2021,501.43,BACS,refunded,śpec!al
3JMDAIW56NYJ,C100453,26-Oct-2025,81.0,Card,pending,
O3ZHYURIQZS2,C101823,2024/12/25,28.91,ideal,pending,śpec!al
R8S18PWMTOPS,C101158,30/01/2022,344.31,Card,pending,ref: ABC123
IUS3HVQ0GM9I,C101912,09.01.2016,64.7,bank_transfer,success,
3SFIUOY06N93,C100503,09-Mar-2021,524.13,ideal,chargeback,śpec!al
LTZ0YRWXXMSR,C102107,04.09.2018,235.78,Card,chargeback,chargeback - disputed
ZT111CJX2TRX,C101644,2019/02/10,271.86,BACS,pending,śpec!al
PTTX94RAITY6,C102107,13-Jan-2017,421.64,bank_transfer,chargeback,chargeback - disputed
4LNBFL3SI0VU,C101142,06-06-2018,"EUR 121,43",BACS,refunded,
RGPMZKGKE9D8,C100059,03/06/2017,61.78,BACS,chargeback,auto-retry
N6ICOPKMHL5G,C101588,17.08.2019,560.95,BACS,pending,ref: ABC123
QU7438Q5QYCS,C101311,2019/01/09,476.36,Card,pending,śpec!al
BMD0YH9AMGKE,C100697,2016-07-21,412.01,BACS,refunded,partial
N5E65MGL04W3,C101386,10-Nov-2020,249.23,cash,chargeback,auto-retry
M4T8SUHDW2SN,C100576,20170123,152.58,unknown,pending,śpec!al
S4E30JP7WXL0,C101364,09-12-2024,123.77,bank_transfer,success,partial
CI9N8UGVU6W8,C101134,03-Jul-2020,99.45,bank_transfer,Success,partial
9IKBGCBSFX0C,C101832,2022/03/23,273.56,credit,failed,
